areaName,date,areaCode,dailyCases,cumulativeCases
East Midlands,2020-12-23,E12000004,2043,176665
East Midlands,2020-12-22,E12000004,2106,174622
East Midlands,2020-12-21,E12000004,2423,172516
East Midlands,2020-12-20,E12000004,1710,170093
East Midlands,2020-12-19,E12000004,1363,168383
East Midlands,2020-12-18,E12000004,1721,167020
East Midlands,2020-12-17,E12000004,1704,165299
East Midlands,2020-12-16,E12000004,1705,163595
East Midlands,2020-12-15,E12000004,1766,161890
East Midlands,2020-12-14,E12000004,2065,160124
East Midlands,2020-12-13,E12000004,1058,158059
East Midlands,2020-12-12,E12000004,1035,157001
East Midlands,2020-12-11,E12000004,1444,155966
East Midlands,2020-12-10,E12000004,1451,154522
East Midlands,2020-12-09,E12000004,1410,153071
East Midlands,2020-12-08,E12000004,1420,151661
East Midlands,2020-12-07,E12000004,1592,150241
East Midlands,2020-12-06,E12000004,964,148649
East Midlands,2020-12-05,E12000004,869,147685
East Midlands,2020-12-04,E12000004,1094,146816
East Midlands,2020-12-03,E12000004,1258,145722
East Midlands,2020-12-02,E12000004,1272,144464
East Midlands,2020-12-01,E12000004,1278,143192
East Midlands,2020-11-30,E12000004,1461,141914
East Midlands,2020-11-29,E12000004,808,140453
East Midlands,2020-11-28,E12000004,889,139645
East Midlands,2020-11-27,E12000004,1126,138756
East Midlands,2020-11-26,E12000004,1185,137630
East Midlands,2020-11-25,E12000004,1353,136445
East Midlands,2020-11-24,E12000004,1476,135092
East Midlands,2020-11-23,E12000004,1656,133616
East Midlands,2020-11-22,E12000004,1031,131960
East Midlands,2020-11-21,E12000004,1106,130929
East Midlands,2020-11-20,E12000004,1500,129823
East Midlands,2020-11-19,E12000004,1516,128323
East Midlands,2020-11-18,E12000004,1858,126807
East Midlands,2020-11-17,E12000004,2140,124949
East Midlands,2020-11-16,E12000004,2611,122809
East Midlands,2020-11-15,E12000004,1423,120198
East Midlands,2020-11-14,E12000004,1731,118775
East Midlands,2020-11-13,E12000004,2177,117044
East Midlands,2020-11-12,E12000004,2199,114867
East Midlands,2020-11-11,E12000004,2685,112668
East Midlands,2020-11-10,E12000004,2694,109983
East Midlands,2020-11-09,E12000004,3034,107289
East Midlands,2020-11-08,E12000004,2051,104255
East Midlands,2020-11-07,E12000004,1783,102204
East Midlands,2020-11-06,E12000004,2340,100421
East Midlands,2020-11-05,E12000004,2231,98081
East Midlands,2020-11-04,E12000004,2180,95850
East Midlands,2020-11-03,E12000004,2393,93670
East Midlands,2020-11-02,E12000004,3292,91277
East Midlands,2020-11-01,E12000004,1248,87985
East Midlands,2020-10-31,E12000004,1529,86737
East Midlands,2020-10-30,E12000004,2086,85208
East Midlands,2020-10-29,E12000004,2121,83122
East Midlands,2020-10-28,E12000004,2171,81001
East Midlands,2020-10-27,E12000004,2075,78830
East Midlands,2020-10-26,E12000004,2387,76755
East Midlands,2020-10-25,E12000004,1493,74368
East Midlands,2020-10-24,E12000004,1478,72875
East Midlands,2020-10-23,E12000004,1859,71397
East Midlands,2020-10-22,E12000004,2147,69538
East Midlands,2020-10-21,E12000004,2142,67391
East Midlands,2020-10-20,E12000004,2141,65249
East Midlands,2020-10-19,E12000004,2404,63108
East Midlands,2020-10-18,E12000004,1100,60704
East Midlands,2020-10-17,E12000004,1220,59604
East Midlands,2020-10-16,E12000004,1308,58384
East Midlands,2020-10-15,E12000004,1447,57076
East Midlands,2020-10-14,E12000004,1821,55629
East Midlands,2020-10-13,E12000004,1595,53808
East Midlands,2020-10-12,E12000004,1793,52213
East Midlands,2020-10-11,E12000004,1117,50420
East Midlands,2020-10-10,E12000004,1152,49303
East Midlands,2020-10-09,E12000004,1455,48151
East Midlands,2020-10-08,E12000004,1954,46696
East Midlands,2020-10-07,E12000004,1729,44742
East Midlands,2020-10-06,E12000004,1520,43013
East Midlands,2020-10-05,E12000004,1581,41493
East Midlands,2020-10-04,E12000004,1178,39912
East Midlands,2020-10-03,E12000004,1027,38734
East Midlands,2020-10-02,E12000004,1215,37707
East Midlands,2020-10-01,E12000004,1064,36492
East Midlands,2020-09-30,E12000004,884,35428
East Midlands,2020-09-29,E12000004,611,34544
East Midlands,2020-09-28,E12000004,566,33933
East Midlands,2020-09-27,E12000004,402,33367
East Midlands,2020-09-26,E12000004,322,32965
East Midlands,2020-09-25,E12000004,330,32643
East Midlands,2020-09-24,E12000004,334,32313
East Midlands,2020-09-23,E12000004,297,31979
East Midlands,2020-09-22,E12000004,271,31682
East Midlands,2020-09-21,E12000004,292,31411
East Midlands,2020-09-20,E12000004,266,31119
East Midlands,2020-09-19,E12000004,251,30853
East Midlands,2020-09-18,E12000004,259,30602
East Midlands,2020-09-17,E12000004,252,30343
East Midlands,2020-09-16,E12000004,250,30091
East Midlands,2020-09-15,E12000004,214,29841
East Midlands,2020-09-14,E12000004,205,29627
East Midlands,2020-09-13,E12000004,123,29422
East Midlands,2020-09-12,E12000004,146,29299
East Midlands,2020-09-11,E12000004,221,29153
East Midlands,2020-09-10,E12000004,212,28932
East Midlands,2020-09-09,E12000004,254,28720
East Midlands,2020-09-08,E12000004,320,28466
East Midlands,2020-09-07,E12000004,351,28146
East Midlands,2020-09-06,E12000004,138,27795
East Midlands,2020-09-05,E12000004,164,27657
East Midlands,2020-09-04,E12000004,185,27493
East Midlands,2020-09-03,E12000004,245,27308
East Midlands,2020-09-02,E12000004,253,27063
East Midlands,2020-09-01,E12000004,161,26810
East Midlands,2020-08-31,E12000004,88,26649
East Midlands,2020-08-30,E12000004,61,26561
East Midlands,2020-08-29,E12000004,48,26500
East Midlands,2020-08-28,E12000004,96,26452
East Midlands,2020-08-27,E12000004,88,26356
East Midlands,2020-08-26,E12000004,95,26268
East Midlands,2020-08-25,E12000004,76,26173
East Midlands,2020-08-24,E12000004,89,26097
East Midlands,2020-08-23,E12000004,52,26008
East Midlands,2020-08-22,E12000004,51,25956
East Midlands,2020-08-21,E12000004,103,25905
East Midlands,2020-08-20,E12000004,102,25802
East Midlands,2020-08-19,E12000004,104,25700
East Midlands,2020-08-18,E12000004,78,25596
East Midlands,2020-08-17,E12000004,139,25518
East Midlands,2020-08-16,E12000004,58,25379
East Midlands,2020-08-15,E12000004,55,25321
East Midlands,2020-08-14,E12000004,88,25266
East Midlands,2020-08-13,E12000004,112,25178
East Midlands,2020-08-12,E12000004,124,25066
East Midlands,2020-08-11,E12000004,179,24942
East Midlands,2020-08-10,E12000004,211,24763
East Midlands,2020-08-09,E12000004,72,24552
East Midlands,2020-08-08,E12000004,73,24480
East Midlands,2020-08-07,E12000004,93,24407
East Midlands,2020-08-06,E12000004,116,24314
East Midlands,2020-08-05,E12000004,119,24198
East Midlands,2020-08-04,E12000004,95,24079
East Midlands,2020-08-03,E12000004,109,23984
East Midlands,2020-08-02,E12000004,54,23875
East Midlands,2020-08-01,E12000004,71,23821
East Midlands,2020-07-31,E12000004,75,23750
East Midlands,2020-07-30,E12000004,113,23675
East Midlands,2020-07-29,E12000004,110,23562
East Midlands,2020-07-28,E12000004,76,23452
East Midlands,2020-07-27,E12000004,94,23376
East Midlands,2020-07-26,E12000004,39,23282
East Midlands,2020-07-25,E12000004,44,23243
East Midlands,2020-07-24,E12000004,84,23199
East Midlands,2020-07-23,E12000004,94,23115
East Midlands,2020-07-22,E12000004,89,23021
East Midlands,2020-07-21,E12000004,68,22932
East Midlands,2020-07-20,E12000004,83,22864
East Midlands,2020-07-19,E12000004,48,22781
East Midlands,2020-07-18,E12000004,64,22733
East Midlands,2020-07-17,E12000004,81,22669
East Midlands,2020-07-16,E12000004,92,22588
East Midlands,2020-07-15,E12000004,114,22496
East Midlands,2020-07-14,E12000004,89,22382
East Midlands,2020-07-13,E12000004,107,22293
East Midlands,2020-07-12,E12000004,46,22186
East Midlands,2020-07-11,E12000004,96,22140
East Midlands,2020-07-10,E12000004,99,22044
East Midlands,2020-07-09,E12000004,96,21945
East Midlands,2020-07-08,E12000004,111,21849
East Midlands,2020-07-07,E12000004,109,21738
East Midlands,2020-07-06,E12000004,140,21629
East Midlands,2020-07-05,E12000004,128,21489
East Midlands,2020-07-04,E12000004,85,21361
East Midlands,2020-07-03,E12000004,108,21276
East Midlands,2020-07-02,E12000004,106,21168
East Midlands,2020-07-01,E12000004,121,21062
East Midlands,2020-06-30,E12000004,130,20941
East Midlands,2020-06-29,E12000004,129,20811
East Midlands,2020-06-28,E12000004,80,20682
East Midlands,2020-06-27,E12000004,88,20602
East Midlands,2020-06-26,E12000004,114,20514
East Midlands,2020-06-25,E12000004,127,20400
East Midlands,2020-06-24,E12000004,174,20273
East Midlands,2020-06-23,E12000004,172,20099
East Midlands,2020-06-22,E12000004,180,19927
East Midlands,2020-06-21,E12000004,130,19747
East Midlands,2020-06-20,E12000004,141,19617
East Midlands,2020-06-19,E12000004,154,19476
East Midlands,2020-06-18,E12000004,167,19322
East Midlands,2020-06-17,E12000004,164,19155
East Midlands,2020-06-16,E12000004,161,18991
East Midlands,2020-06-15,E12000004,167,18830
East Midlands,2020-06-14,E12000004,146,18663
East Midlands,2020-06-13,E12000004,131,18517
East Midlands,2020-06-12,E12000004,175,18386
East Midlands,2020-06-11,E12000004,183,18211
East Midlands,2020-06-10,E12000004,167,18028
East Midlands,2020-06-09,E12000004,179,17861
East Midlands,2020-06-08,E12000004,174,17682
East Midlands,2020-06-07,E12000004,128,17508
East Midlands,2020-06-06,E12000004,104,17380
East Midlands,2020-06-05,E12000004,154,17276
East Midlands,2020-06-04,E12000004,145,17122
East Midlands,2020-06-03,E12000004,172,16977
East Midlands,2020-06-02,E12000004,220,16805
East Midlands,2020-06-01,E12000004,218,16585
East Midlands,2020-05-31,E12000004,148,16367
East Midlands,2020-05-30,E12000004,142,16219
East Midlands,2020-05-29,E12000004,170,16077
East Midlands,2020-05-28,E12000004,192,15907
East Midlands,2020-05-27,E12000004,196,15715
East Midlands,2020-05-26,E12000004,162,15519
East Midlands,2020-05-25,E12000004,192,15357
East Midlands,2020-05-24,E12000004,146,15165
East Midlands,2020-05-23,E12000004,165,15019
East Midlands,2020-05-22,E12000004,239,14854
East Midlands,2020-05-21,E12000004,279,14615
East Midlands,2020-05-20,E12000004,274,14336
East Midlands,2020-05-19,E12000004,292,14062
East Midlands,2020-05-18,E12000004,271,13770
East Midlands,2020-05-17,E12000004,203,13499
East Midlands,2020-05-16,E12000004,256,13296
East Midlands,2020-05-15,E12000004,253,13040
East Midlands,2020-05-14,E12000004,223,12787
East Midlands,2020-05-13,E12000004,299,12564
East Midlands,2020-05-12,E12000004,323,12265
East Midlands,2020-05-11,E12000004,319,11942
East Midlands,2020-05-10,E12000004,196,11623
East Midlands,2020-05-09,E12000004,176,11427
East Midlands,2020-05-08,E12000004,269,11251
East Midlands,2020-05-07,E12000004,310,10982
East Midlands,2020-05-06,E12000004,333,10672
East Midlands,2020-05-05,E12000004,284,10339
East Midlands,2020-05-04,E12000004,237,10055
East Midlands,2020-05-03,E12000004,170,9818
East Midlands,2020-05-02,E12000004,200,9648
East Midlands,2020-05-01,E12000004,295,9448
East Midlands,2020-04-30,E12000004,295,9153
East Midlands,2020-04-29,E12000004,379,8858
East Midlands,2020-04-28,E12000004,272,8479
East Midlands,2020-04-27,E12000004,318,8207
East Midlands,2020-04-26,E12000004,241,7889
East Midlands,2020-04-25,E12000004,246,7648
East Midlands,2020-04-24,E12000004,298,7402
East Midlands,2020-04-23,E12000004,275,7104
East Midlands,2020-04-22,E12000004,334,6829
East Midlands,2020-04-21,E12000004,220,6495
East Midlands,2020-04-20,E12000004,187,6275
East Midlands,2020-04-19,E12000004,247,6088
East Midlands,2020-04-18,E12000004,193,5841
East Midlands,2020-04-17,E12000004,257,5648
East Midlands,2020-04-16,E12000004,266,5391
East Midlands,2020-04-15,E12000004,216,5125
East Midlands,2020-04-14,E12000004,210,4909
East Midlands,2020-04-13,E12000004,171,4699
East Midlands,2020-04-12,E12000004,215,4528
East Midlands,2020-04-11,E12000004,173,4313
East Midlands,2020-04-10,E12000004,173,4140
East Midlands,2020-04-09,E12000004,233,3967
East Midlands,2020-04-08,E12000004,187,3734
East Midlands,2020-04-07,E12000004,229,3547
East Midlands,2020-04-06,E12000004,219,3318
East Midlands,2020-04-05,E12000004,148,3099
East Midlands,2020-04-04,E12000004,190,2951
East Midlands,2020-04-03,E12000004,254,2761
East Midlands,2020-04-02,E12000004,213,2507
East Midlands,2020-04-01,E12000004,301,2294
East Midlands,2020-03-31,E12000004,278,1993
East Midlands,2020-03-30,E12000004,209,1715
East Midlands,2020-03-29,E12000004,128,1506
East Midlands,2020-03-28,E12000004,157,1378
East Midlands,2020-03-27,E12000004,135,1221
East Midlands,2020-03-26,E12000004,154,1086
East Midlands,2020-03-25,E12000004,116,932
East Midlands,2020-03-24,E12000004,137,816
East Midlands,2020-03-23,E12000004,117,679
East Midlands,2020-03-22,E12000004,99,562
East Midlands,2020-03-21,E12000004,71,463
East Midlands,2020-03-20,E12000004,54,392
East Midlands,2020-03-19,E12000004,64,338
East Midlands,2020-03-18,E12000004,46,274
East Midlands,2020-03-17,E12000004,33,228
East Midlands,2020-03-16,E12000004,32,195
East Midlands,2020-03-15,E12000004,26,163
East Midlands,2020-03-14,E12000004,19,137
East Midlands,2020-03-13,E12000004,21,118
East Midlands,2020-03-12,E12000004,17,97
East Midlands,2020-03-11,E12000004,25,80
East Midlands,2020-03-10,E12000004,12,55
East Midlands,2020-03-09,E12000004,10,43
East Midlands,2020-03-08,E12000004,1,33
East Midlands,2020-03-07,E12000004,5,32
East Midlands,2020-03-06,E12000004,7,27
East Midlands,2020-03-05,E12000004,3,20
East Midlands,2020-03-04,E12000004,2,17
East Midlands,2020-03-03,E12000004,7,15
East Midlands,2020-03-02,E12000004,2,8
East Midlands,2020-03-01,E12000004,1,6
East Midlands,2020-02-29,E12000004,1,5
East Midlands,2020-02-28,E12000004,1,4
East Midlands,2020-02-27,E12000004,1,3
East Midlands,2020-02-26,E12000004,0,2
East Midlands,2020-02-25,E12000004,1,2
East Midlands,2020-02-24,E12000004,0,1
East Midlands,2020-02-23,E12000004,0,1
East Midlands,2020-02-22,E12000004,0,1
East Midlands,2020-02-21,E12000004,1,1
London,2023-11-07,E12000007,50,3177306
London,2023-11-06,E12000007,72,3177256
London,2023-11-05,E12000007,69,3177184
London,2023-11-04,E12000007,65,3177115
London,2023-11-03,E12000007,113,3177050
London,2023-11-02,E12000007,107,3176937
London,2023-11-01,E12000007,97,3176830
London,2023-10-31,E12000007,109,3176733
London,2023-10-30,E12000007,107,3176624
London,2023-10-29,E12000007,82,3176517
London,2023-10-28,E12000007,87,3176435
London,2023-10-27,E12000007,100,3176348
London,2023-10-26,E12000007,115,3176248
London,2023-10-25,E12000007,119,3176133
London,2023-10-24,E12000007,124,3176014
London,2023-10-23,E12000007,100,3175890
London,2023-10-22,E12000007,99,3175790
London,2023-10-21,E12000007,96,3175691
London,2023-10-20,E12000007,106,3175595
London,2023-10-19,E12000007,130,3175489
London,2023-10-18,E12000007,136,3175359
London,2023-10-17,E12000007,147,3175223
London,2023-10-16,E12000007,130,3175076
London,2023-10-15,E12000007,129,3174946
London,2023-10-14,E12000007,123,3174817
London,2023-10-13,E12000007,144,3174694
London,2023-10-12,E12000007,138,3174550
London,2023-10-11,E12000007,222,3174412
London,2023-10-10,E12000007,166,3174190
London,2023-10-09,E12000007,227,3174024
London,2023-10-08,E12000007,174,3173797
London,2023-10-07,E12000007,146,3173623
London,2023-10-06,E12000007,178,3173477
London,2023-10-05,E12000007,185,3173299
London,2023-10-04,E12000007,226,3173114
London,2023-10-03,E12000007,242,3172888
London,2023-10-02,E12000007,231,3172646
London,2023-10-01,E12000007,211,3172415
London,2023-09-30,E12000007,153,3172204
London,2023-09-29,E12000007,186,3172051
London,2023-09-28,E12000007,229,3171865
London,2023-09-27,E12000007,252,3171636
London,2023-09-26,E12000007,273,3171384
London,2023-09-25,E12000007,268,3171111
London,2023-09-24,E12000007,199,3170843
London,2023-09-23,E12000007,138,3170644
London,2023-09-22,E12000007,167,3170506
London,2023-09-21,E12000007,192,3170339
London,2023-09-20,E12000007,201,3170147
London,2023-09-19,E12000007,201,3169946
London,2023-09-18,E12000007,204,3169745
London,2023-09-17,E12000007,192,3169541
London,2023-09-16,E12000007,159,3169349
London,2023-09-15,E12000007,148,3169190
London,2023-09-14,E12000007,169,3169042
London,2023-09-13,E12000007,202,3168873
London,2023-09-12,E12000007,197,3168671
London,2023-09-11,E12000007,212,3168474
London,2023-09-10,E12000007,163,3168262
London,2023-09-09,E12000007,152,3168099
London,2023-09-08,E12000007,167,3167947
London,2023-09-07,E12000007,189,3167780
London,2023-09-06,E12000007,216,3167591
London,2023-09-05,E12000007,244,3167375
London,2023-09-04,E12000007,248,3167131
London,2023-09-03,E12000007,198,3166883
London,2023-09-02,E12000007,194,3166685
London,2023-09-01,E12000007,171,3166491
London,2023-08-31,E12000007,193,3166320
London,2023-08-30,E12000007,193,3166127
London,2023-08-29,E12000007,181,3165934
London,2023-08-28,E12000007,136,3165753
London,2023-08-27,E12000007,106,3165617
London,2023-08-26,E12000007,114,3165511
London,2023-08-25,E12000007,130,3165397
London,2023-08-24,E12000007,157,3165267
London,2023-08-23,E12000007,127,3165110
London,2023-08-22,E12000007,143,3164983
London,2023-08-21,E12000007,129,3164840
London,2023-08-20,E12000007,120,3164711
London,2023-08-19,E12000007,93,3164591
London,2023-08-18,E12000007,118,3164498
London,2023-08-17,E12000007,146,3164380
London,2023-08-16,E12000007,127,3164234
London,2023-08-15,E12000007,134,3164107
London,2023-08-14,E12000007,148,3163973
London,2023-08-13,E12000007,120,3163825
London,2023-08-12,E12000007,106,3163705
London,2023-08-11,E12000007,113,3163599
